Buyer ID,Source Buyer ID,Record Type,Phone Number,isolation_forest_risk,autoencoder_risk,combined_risk
6139502,6139502,primary,+1-931-777-8597x6769,90.31140826406457,99.49403686302854,94.90272256354655
6139577,6139577,primary,3074032843,54.50096373930852,38.883869413323694,46.692416576316106
6140076,6140076,primary,2836653621,18.22220214431996,15.019274786170342,16.620738465245154
6140406,6140406,primary,768.202.9080,22.178050837248524,33.66913624864474,27.923593542946634
6141189,6141189,primary,001-291-388-7608x9743,24.989459101313095,31.51879291651608,28.25412600891459
6141442,6141442,primary,001-789-701-4416x635,77.79183230936032,75.95169256716058,76.87176243826045
6141445,6141445,primary,757.306.3199x24238,52.958980845681246,47.39489218166486,50.176936513673056
6141588,6141588,primary,237-834-6838x10293,32.29580773400795,37.981869654258524,35.13883869413324
6141738,6141738,primary,494.739.2849x170,74.93826045054813,65.36110107215998,70.14968076135406
6142143,6142143,primary,212-820-5531x773,36.0483676665462,40.70443320081918,38.37640043368269
6142247,6142247,primary,529-856-3908,90.56740151788941,86.45042765931815,88.50891458860377
6142407,6142407,primary,+1-791-794-3516x120,64.01638356824479,72.71714251295025,68.36676304059752
6143064,6143064,primary,412-421-6869x3624,33.79412119021804,3.5432478014697026,18.668684495843873
6143358,6143358,primary,(466)782-2192x36106,54.50096373930852,38.883869413323694,46.692416576316106
6143535,6143535,primary,639.637.9588x134,69.15582459944585,75.13552584026021,72.14567521985303
6143658,6143658,primary,775-713-7139x372,8.773039392844236,11.454945187326828,10.113992290085532
6143717,6143717,primary,277.831.8022,5.2990603541741965,26.40946873870618,15.854264546440188
6143751,6143751,primary,(865)300-4593x42079,5.2990603541741965,26.40946873870618,15.854264546440188
6143837,6143837,primary,549.358.4786,32.29580773400795,37.981869654258524,35.13883869413324
6143942,6143942,primary,835-543-7655x85478,15.663775448741116,13.355318636308876,14.509547042524996
6143961,6143961,primary,(627)455-8631,36.74858450789061,2.022346705216239,19.385465606553424
6144838,6144838,primary,446.948.1141,8.773039392844236,11.454945187326828,10.113992290085532
6145179,6145179,primary,001-335-443-1006x562,1.6278159257920735,17.78249608480906,9.705156005300568
6145531,6145531,primary,+1-503-550-9661x66870,95.25057222021444,85.2337067823154,90.24213950126492
6146270,6146270,primary,+1-394-977-9313,65.43940489097699,71.92808095410192,68.68374292253945
6146291,6146291,primary,514.337.0629x5333,22.178050837248524,33.66913624864474,27.923593542946634
6146370,6146370,primary,667.367.9028x23697,87.59185640284302,88.39898807372606,87.99542223828453
6146535,6146535,primary,2197506606,45.52312974340441,1.6654619925310203,23.594295867967716
6147087,6147087,primary,001-652-321-2414x6684,79.11847970124082,82.31688953138176,80.71768461631129
6147121,6147121,primary,(793)593-0231,58.71882905674015,67.87435248765209,63.29659077219612
6147383,6147383,primary,+1-778-738-3822x06568,0.796590772196121,16.86543789904831,8.831014335622216
6147597,6147597,primary,267.540.4372x0768,72.68702565955908,52.52379231417902,62.60540898686905
6147725,6147725,primary,491-438-3056,70.252078062884,76.13691121551621,73.1944946392001
6147816,6147816,primary,+1-963-719-6246x319,5.2990603541741965,26.40946873870618,15.854264546440188
6148281,6148281,primary,903-758-9441,63.43964582580413,65.15480062643056,64.29722322611734
6148619,6148619,primary,491.528.9429x24168,18.22220214431996,15.019274786170342,16.620738465245154
6148882,6148882,primary,9948260834,57.87103963377906,41.89856643777858,49.884803035778816
6149585,6149585,primary,649.651.9787,84.52294904228405,66.83230936031804,75.67762920130104
6149642,6149642,primary,912-415-9718x785,27.662329839778337,7.78068907360559,17.72150945669196
6149681,6149681,primary,(355)646-0018x333,58.67214793398385,68.77484640404771,63.72349716901578
6149905,6149905,primary,8218530662,42.9526563064691,46.459763883869414,44.706210095169254
6150450,6150450,primary,5457692442,53.62155162028671,59.55306589567522,56.58730875798096
6151201,6151201,primary,(916)458-3415x0089,24.989459101313095,31.76424527165402,28.376852186483557
6151548,6151548,primary,666.994.1272,5.2990603541741965,28.36706420913143,16.833062281652815
6151714,6151714,primary,771-206-8516,98.71099867485846,88.85977593061078,93.78538730273462
6151928,6151928,primary,001-486-348-0661x89283,32.29580773400795,37.981869654258524,35.13883869413324
6153922,6153922,primary,5756360305,61.20497530418022,71.12094928321889,66.16296229369956
6154619,6154619,primary,(504)983-6926,60.47012408143597,41.34742802072039,50.90877605107818
61546600000000,61546600000000,primary,8002075609,13.71069750632454,21.39049512106975,17.550596313697145
6155144,6155144,primary,726-257-1470,36.53927237682207,41.595892061197446,39.06758221900976
6155921,6155921,primary,316-332-2312,5.2990603541741965,26.40946873870618,15.854264546440188
61559500000000,61559500000000,primary,+1-615-228-0421,78.7796651005903,79.45729430189134,79.11847970124082
61563900000000,61563900000000,primary,+1-847-847-2261,8.773039392844236,11.454945187326828,10.113992290085532
6156512,6156512,primary,337-714-7956,76.23629683170702,77.0991446813637,76.66772075653536
6156707,6156707,primary,001-543-760-9322,24.989459101313095,31.51879291651608,28.25412600891459
6157267,6157267,primary,001-286-943-6949x991,29.372967112396097,5.699614504276593,17.536290808336346
6157329,6157329,primary,498-480-5412,42.372906878689314,48.27731598602578,45.325111432357545
6157461,6157461,primary,243-938-7004,75.58577279845802,87.45783640525238,81.5218046018552
6157599,6157599,primary,+1-200-906-0618,64.96205276472715,64.84158535116251,64.90181905794483
6158341,6158341,primary,7957000671,8.773039392844236,11.454945187326828,10.113992290085532
6158508,6158508,primary,218-222-0770x79780,90.10962534634382,90.22708107456933,90.16835321045657
6158551,6158551,primary,709-495-6592,22.178050837248524,33.66913624864474,27.923593542946634
6158871,6158871,primary,606-256-9086,22.178050837248524,33.66913624864474,27.923593542946634
6159005,6159005,primary,(629)779-0421,44.679857848451995,44.592518973617636,44.636188411034816
61600100000000,61600100000000,primary,001-534-644-2875x0986,12.225936634140465,20.613480303577884,16.419708468859174
6160183,6160183,primary,(546)891-3534,52.958980845681246,47.39489218166486,50.176936513673056
6160319,6160319,primary,+1-860-928-3096,95.46891940730032,95.03222503312854,95.25057222021442
6160725,6160725,primary,526-517-0988,99.4458498976027,95.30779424165763,97.37682206963017
6161579,6161579,primary,+1-488-661-3394x003,83.3062281652813,81.70702325021082,82.50662570774605
6161929,6161929,primary,609.242.4059,40.75864353692326,50.23189977111191,45.495271654017586
6162548,6162548,primary,799.800.4313,70.0728827852066,75.97277436453439,73.02282857487049
6162857,6162857,primary,721.559.4724x8927,8.773039392844236,11.454945187326828,10.113992290085532
6162862,6162862,primary,434.756.3307x35160,24.989459101313095,31.51879291651608,28.25412600891459
6163339,6163339,primary,001-794-967-9017x976,29.372967112396097,5.699614504276593,17.536290808336346
6163815,6163815,primary,(382)525-3747x39131,29.372967112396097,4.5551740754126016,16.96407059390435
6164422,6164422,primary,514.599.2628,85.67642452716541,91.20889049512107,88.44265751114324
6164950,6164950,primary,+1-871-290-8289x02358,14.407902662329839,22.480725213829658,18.44431393807975
6164986,6164986,primary,001-408-739-7125,95.46891940730032,95.03222503312854,95.25057222021442
6165005,6165005,primary,621-561-2175x680,92.4948801349235,99.23202023852548,95.86345018672449
6165054,6165054,primary,334.568.0408,14.407902662329839,22.480725213829658,18.44431393807975
6166272,6166272,primary,(654)590-6440x4843,82.15877605107819,84.57715937838815,83.36796771473317
6166369,6166369,primary,(727)961-0053x7377,81.61516684736779,87.98939886760631,84.80228285748706
6166451,6166451,primary,2938318311,51.64287435248765,65.23611613058668,58.439495241537166
6166703,6166703,primary,001-828-238-1403,5.2990603541741965,26.40946873870618,15.854264546440188
6168296,6168296,primary,555-755-4438x29840,95.46891940730032,95.03222503312854,95.25057222021442
6168870,6168870,primary,8604411834,88.85977593061078,84.45970365016264,86.65973979038671
6168871,6168871,primary,906-998-5278,62.810203589928925,56.69798819419347,59.7540958920612
6168873,6168873,primary,828-569-1298,95.46891940730032,95.03222503312854,95.25057222021442
61689400000000,61689400000000,primary,(541)573-7840,42.9526563064691,46.51849174798217,44.73557402722564
6169735,6169735,primary,001-642-814-4365x933,58.49897602698471,23.957956872665946,41.228466449825326
6169874,6169874,primary,+1-642-493-8375x656,50.16564269365137,58.73388748343573,54.44976508854355
6169905,6169905,primary,(791)844-6826x2124,64.05252379231418,72.8617034092278,68.45711360077098
6170563,6170563,primary,7427424562,22.178050837248524,33.66913624864474,27.923593542946634
6170602,6170602,primary,(790)615-7209x2346,48.131249247078664,48.33152632212986,48.231387784604266
6170643,6170643,primary,434-636-8442,11.536260691482953,20.38007468979641,15.95816769063968
6170956,6170956,primary,+1-423-685-5977x21640,88.3041199855439,80.97518371280569,84.6396518491748
6171190,6171190,primary,904-626-5370x2964,90.60053005661969,78.93928442356342,84.76990724009156
6171281,6171281,primary,+1-329-882-8163x2234,27.662329839778337,7.78068907360559,17.72150945669196
6171366,6171366,primary,+1-621-874-5705x310,32.29580773400795,37.981869654258524,35.13883869413324
6171852,6171852,primary,741-463-2399x99863,32.29580773400795,37.981869654258524,35.13883869413324
6171986,6171986,primary,(837)428-9645x8186,50.070774605469225,64.82953860980605,57.45015660763764
6172117,6172117,primary,001-555-606-6424x28086,22.178050837248524,33.66913624864474,27.923593542946634
6172723,6172723,primary,330-820-5966x243,38.48632694856041,60.342127454523556,49.41422720154198
6172731,6172731,primary,+1-350-287-2983x08163,58.086375135525834,45.91013130948078,51.99825322250331
6172752,6172752,primary,(595)748-1023x6522,32.29580773400795,37.981869654258524,35.13883869413324
6172865,6172865,primary,658.333.3057,50.65805324659679,0.9531984098301409,25.80562582821347
6173614,6173614,primary,+1-560-820-7682,60.176484760872185,0.07529213347789424,30.12588844717504
6173895,6173895,primary,639.481.9805,42.83971810625226,45.52764727141309,44.183682688832675
6177230,6177230,primary,+1-648-488-8209x00578,32.29580773400795,37.981869654258524,35.13883869413324
6177453,6177453,primary,2889857758,44.044392241898564,55.51891338392964,49.7816528129141
6177852,6177852,primary,740.760.7938x796,10.849596434164559,19.871099867485846,15.360348150825203
6177978,6177978,primary,+1-954-400-9149,50.65805324659679,0.9531984098301409,25.80562582821347
6178758,6178758,primary,752-911-9092,67.78400192747863,70.99445849897603,69.38923021322734
6178760,6178760,primary,2197354267,90.15781231176967,79.04770509577159,84.60275870377063
6179102,6179102,primary,+1-290-742-6106x646,49.13715215034333,46.49740995060836,47.81728105047584
6180731,6180731,primary,677.929.4154x09769,85.18551981688954,88.17612335863149,86.6808215877605
6181830,6181830,primary,001-671-231-1922,8.773039392844236,11.454945187326828,10.113992290085532
6181985,6181985,primary,735-273-9168x54583,43.08517046139019,54.565714974099514,48.82544271774485
6182128,6182128,primary,4013354258,63.216781110709555,65.35206601614263,64.28442356342609
6182598,6182598,primary,(482)302-5223x78590,49.13715215034333,46.605830622816526,47.87149138657993
6183368,6183368,primary,+1-718-837-0274x67315,57.586435369232625,42.068726659438624,49.82758101433562
6183700,6183700,primary,(294)341-3787x78343,40.517708709794,50.078303818817005,45.2980062643055
6183752,6183752,primary,212-974-3032x151,88.98476087218408,81.18901337188291,85.08688712203349
6183768,6183768,primary,+1-762-511-7238x82937,65.63064691001084,64.77532827370196,65.2029875918564
6184388,6184388,primary,001-460-729-8787x680,69.55035537887001,62.76502830984219,66.1576918443561
6184755,6184755,primary,001-879-518-6702x0916,72.68702565955908,52.52379231417902,62.60540898686905
6184805,6184805,primary,4406970598,40.701421515480064,61.823876641368514,51.26264907842429
6184880,6184880,primary,9024795533,29.372967112396097,5.699614504276593,17.536290808336346
6185758,6185758,primary,001-836-627-2326,47.144922298518246,50.349355499337435,48.747138898927844
6186193,6186193,primary,236.933.1069x1989,72.68702565955908,52.52379231417902,62.60540898686905
6186657,6186657,primary,(437)294-1356x9813,51.892844235634264,65.38971208288157,58.64127815925792
6186949,6186949,primary,431-230-3570x063,96.99433803156246,88.93205637874955,92.963197205156
6187081,6187081,primary,001-649-811-5244x23086,47.446090832429825,43.30954101915432,45.37781592579207
6187280,6187280,primary,+1-654-370-9299x643,14.407902662329839,22.480725213829658,18.44431393807975
6187414,6187414,primary,612.844.6223x1267,82.9056740151789,79.09288037585833,80.99927719551862
6187889,6187889,primary,(846)686-8307x65465,22.178050837248524,33.66913624864474,27.923593542946634
6188271,6188271,primary,+1-665-953-8599x4836,92.83218889290447,89.9168774846404,91.37453318877243
6188555,6188555,primary,276.566.0196,2.231658836284785,18.780869774725936,10.506264305505361
6188611,6188611,primary,596-726-7304x5179,8.773039392844236,12.408143597156968,10.590591495000602
6188665,6188665,primary,471.788.7513,61.58143597156969,67.27201541982893,64.4267256956993
6188769,6188769,primary,+1-459-835-1057x38695,84.01397421997349,96.62691242019034,90.32044332008192
6188777,6188777,primary,001-851-478-0307,67.5024093482713,66.4332610528852,66.96783520057825
6188783,6188783,primary,001-558-419-3361x1944,0.796590772196121,16.86543789904831,8.831014335622216
6189092,6189092,primary,001-809-797-3496x3482,98.18395374051319,81.66485965546319,89.92440669798819
6191175,6191175,primary,001-507-686-3664x94019,2.231658836284785,18.780869774725936,10.506264305505361
6192468,6192468,primary,844.877.3589x37822,22.178050837248524,33.66913624864474,27.923593542946634
6192535,6192535,primary,7942673523,58.086375135525834,46.155583664618725,52.12097940007228
6192785,6192785,primary,(795)533-9325x314,61.82839416937719,66.85790868570052,64.34315142753886
6193477,6193477,primary,(856)900-0783x27125,95.46891940730032,95.03222503312854,95.25057222021442
6193637,6193637,primary,(356)581-8531,15.663775448741116,13.355318636308876,14.509547042524996
6193710,6193710,primary,+1-327-845-5391x64131,37.25153595952295,60.071075774003134,48.661305866763044
6193893,6193893,primary,659-771-1749x118,13.71069750632454,21.459763883869414,17.585230695096975
6194101,6194101,primary,728-581-6133,32.29580773400795,37.981869654258524,35.13883869413324
6194312,6194312,primary,001-319-748-7212,93.21467293097217,82.0684254909047,87.64154921093844
6194572,6194572,primary,+1-419-713-0313x992,84.54403083965786,96.6570292735815,90.60053005661968
6194743,6194743,primary,785.994.4679x0727,29.372967112396097,5.699614504276593,17.536290808336346
6195431,6195431,primary,+1-559-726-2751x3373,56.222141910613175,37.018130345741476,46.62013612817732
